,URL,URL_ID,POSITIVE_SCORE,NEGATIVE_SCORE,POLARITY_SCORE,SUBJECTIVITY_SCORE,AVG_SENTENCE_LENGTH,PERCENTAGE_OF_COMPLEX_WORDS,FOG_INDEX,AVG_NUMBER_OF_WORDS_PER_SENTENCE,COMPLEX_WORD_COUNT,WORD_COUNT,SYLLABLE_PER_WORD,PERSONAL_PRONOUNS,AV_WORD_LENGTH
0,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-3-2/,123.0,24,80,-0.5384615384615384,0.12410501193317422,10.60759493670886,0.5071599045346062,4.445901936497387,10.60759493670886,425,838,2.5417661097852027,2,7.766109785202864
1,https://insights.blackcoffer.com/rise-of-e-health-and-its-impact-on-humans-by-the-year-2030/,321.0,13,38,-0.49019607843137253,0.19391634980988592,10.958333333333334,0.5247148288973384,4.5932192648922685,10.958333333333334,138,263,2.532319391634981,3,8.193916349809886
2,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030-2/,2345.0,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
3,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/,4321.0,27,34,-0.11475409836065574,0.10066006600660066,10.271186440677965,0.4471947194719472,4.287352464059965,10.271186440677965,271,606,2.2805280528052805,7,7.488448844884489
4,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2-2/,432.0,27,34,-0.11475409836065574,0.10066006600660066,10.271186440677965,0.4471947194719472,4.287352464059965,10.271186440677965,271,606,2.2805280528052805,7,7.488448844884489
5,https://insights.blackcoffer.com/rise-of-chatbots-and-its-impact-on-customer-support-by-the-year-2040/,2893.8,12,43,-0.5636363636363636,0.09874326750448834,8.983870967741936,0.3877917414721723,3.7486650836856437,8.983870967741936,216,557,2.2675044883303412,5,7.429084380610413
6,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/,3355.6,10,32,-0.5238095238095238,0.08284023668639054,11.522727272727273,0.4635108481262327,4.794495248341403,11.522727272727273,235,507,2.3629191321499015,1,7.700197238658777
7,https://insights.blackcoffer.com/how-does-marketing-influence-businesses-and-consumers/,3817.4,6,58,-0.8125,0.07920792079207921,8.505263157894737,0.45792079207920794,3.5852735799895776,8.505263157894737,370,808,2.332920792079208,5,7.49009900990099
8,https://insights.blackcoffer.com/how-advertisement-increase-your-market-value/,4279.2,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
9,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/,4741.0,47,22,0.36231884057971014,0.13372093023255813,10.53061224489796,0.45930232558139533,4.395965828191742,10.53061224489796,237,516,2.356589147286822,6,7.558139534883721
10,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,5202.8,10,12,-0.09090909090909091,0.1301775147928994,6.2592592592592595,0.35502958579881655,2.6457155380232305,6.2592592592592595,60,169,2.1775147928994083,6,7.21301775147929
11,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,5664.6,15,28,-0.3023255813953488,0.06739811912225706,10.126984126984127,0.3761755485893417,4.201263870229387,10.126984126984127,240,638,2.20846394984326,7,6.992163009404389
12,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,6126.4,3,23,-0.7692307692307693,0.0962962962962963,13.5,0.4185185185185185,5.567407407407408,13.5,113,270,2.240740740740741,1,7.092592592592593
13,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,6588.2,11,19,-0.26666666666666666,0.06976744186046512,17.2,0.29069767441860467,6.996279069767443,17.2,125,430,2.030232558139535,6,6.558139534883721
14,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,7050.0,14,23,-0.24324324324324326,0.0835214446952596,10.804878048780488,0.36343115124153497,4.46732368000881,10.804878048780488,161,443,2.148984198645598,2,7.011286681715576
15,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,7511.8,26,24,0.04,0.09487666034155598,9.943396226415095,0.29601518026565465,4.0957645626723,9.943396226415095,156,527,1.9165085388994307,27,6.580645161290323
16,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,7973.6,25,32,-0.12280701754385964,0.11422845691382766,12.794871794871796,0.3967935871743487,5.276666152818458,12.794871794871796,198,499,2.2645290581162323,10,7.478957915831663
17,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,8435.4,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
18,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,8897.2,37,60,-0.23711340206185566,0.16468590831918506,7.3625,0.31239388794567063,3.0699575551782683,7.3625,184,589,1.9881154499151104,7,6.813242784380305
19,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,9359.0,36,65,-0.2871287128712871,0.11812865497076024,10.058823529411764,0.3894736842105263,4.179318885448917,10.058823529411764,333,855,2.2432748538011698,3,7.499415204678362
20,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,9820.8,27,64,-0.4065934065934066,0.13602391629297458,7.271739130434782,0.351270553064275,3.049203873399623,7.271739130434782,235,669,2.209267563527653,18,6.747384155455904
21,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,10282.6,23,58,-0.43209876543209874,0.10714285714285714,9.818181818181818,0.36507936507936506,4.073304473304474,9.818181818181818,276,756,2.1613756613756614,18,7.12962962962963
22,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,10744.4,23,45,-0.3235294117647059,0.1261595547309833,9.625,0.3432282003710575,3.9872912801484235,9.625,185,539,2.12430426716141,21,7.0352504638218925
23,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,11206.2,12,27,-0.38461538461538464,0.11676646706586827,7.4222222222222225,0.26646706586826346,3.0754757152361947,7.4222222222222225,89,334,1.8892215568862276,7,6.970059880239521
24,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,11668.0,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
25,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,12129.8,13,38,-0.49019607843137253,0.1619047619047619,8.75,0.3238095238095238,3.62952380952381,8.75,102,315,1.9396825396825397,2,6.688888888888889
26,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,12591.6,41,67,-0.24074074074074073,0.11320754716981132,11.777777777777779,0.3532494758909853,4.852410901467506,11.777777777777779,337,954,2.220125786163522,11,6.845911949685535
27,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,13053.4,63,46,0.1559633027522936,0.12247191011235956,9.780219780219781,0.3101123595505618,4.0361328559081375,9.780219780219781,276,890,2.052808988764045,1,6.913483146067415
28,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,13515.2,22,36,-0.2413793103448276,0.09830508474576272,10.172413793103448,0.4271186440677966,4.2398129748684985,10.172413793103448,252,590,2.388135593220339,10,7.535593220338983
29,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,13977.0,29,31,-0.03333333333333333,0.10273972602739725,7.209876543209877,0.3339041095890411,3.0175122611195673,7.209876543209877,195,584,2.1695205479452055,6,6.779109589041096
30,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,14438.8,24,60,-0.42857142857142855,0.13270142180094788,10.37704918032787,0.33649289099526064,4.285416828529253,10.37704918032787,213,633,2.161137440758294,32,7.145339652448657
31,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,14900.6,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
32,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,15362.4,0,26,-1.0,0.10038610038610038,11.772727272727273,0.39768339768339767,4.868164268164269,11.772727272727273,103,259,2.3088803088803087,0,7.405405405405405
33,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,15824.2,39,80,-0.3445378151260504,0.16573816155988857,79.77777777777777,0.34540389972144847,32.04927267099969,79.77777777777777,248,718,2.1629526462395545,16,6.885793871866295
34,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,16286.0,0,20,-1.0,0.056657223796033995,7.844444444444444,0.3909348441926346,3.2941517154548317,7.844444444444444,138,353,2.1558073654390935,0,7.065155807365439
35,https://insights.blackcoffer.com/evolution-of-advertising-industry/,16747.8,6,14,-0.4,0.056818181818181816,8.8,0.42045454545454547,3.6881818181818184,8.8,148,352,2.28125,1,7.738636363636363
36,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,17209.6,3,0,1.0,0.04054054054054054,10.571428571428571,0.32432432432432434,4.358301158301159,10.571428571428571,24,74,1.9189189189189189,2,7.175675675675675
37,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,17671.4,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
38,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,18133.2,68,24,0.4782608695652174,0.14241486068111456,11.745454545454546,0.33746130030959753,4.833166338305658,11.745454545454546,218,646,1.998452012383901,2,7.054179566563468
39,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,18595.0,14,17,-0.0967741935483871,0.09393939393939393,11.379310344827585,0.36363636363636365,4.697178683385579,11.379310344827585,120,330,2.16969696969697,5,6.86969696969697
40,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,19056.8,37,58,-0.22105263157894736,0.12195121951219512,7.081818181818182,0.3748395378690629,2.982663087874898,7.081818181818182,292,779,2.2426187419768935,10,7.0
41,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,19518.6,3,40,-0.8604651162790697,0.14098360655737704,6.931818181818182,0.3639344262295082,2.918301043219076,6.931818181818182,111,305,2.1475409836065573,4,7.219672131147541
42,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,19980.4,1,4,-0.6,0.026595744680851064,11.058823529411764,0.28191489361702127,4.536295369211515,11.058823529411764,53,188,2.0585106382978724,0,6.473404255319149
43,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,20442.2,8,23,-0.4838709677419355,0.08288770053475936,10.685714285714285,0.2647058823529412,4.380168067226891,10.685714285714285,99,374,1.9197860962566844,4,6.411764705882353
44,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,20904.0,8,13,-0.23809523809523808,0.08677685950413223,12.736842105263158,0.4049586776859504,5.256720313179644,12.736842105263158,98,242,2.3677685950413223,1,6.917355371900826
45,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,21365.8,9,15,-0.25,0.1568627450980392,5.464285714285714,0.4444444444444444,2.3634920634920635,5.464285714285714,68,153,2.418300653594771,0,7.751633986928105
46,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,21827.6,0,5,-1.0,0.05952380952380952,7.636363636363637,0.34523809523809523,3.1926406926406927,7.636363636363637,29,84,2.1666666666666665,2,7.583333333333333
47,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,22289.4,37,22,0.2542372881355932,0.1798780487804878,5.857142857142857,0.2865853658536585,2.457491289198606,5.857142857142857,94,328,2.057926829268293,19,6.591463414634147
48,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,22751.2,2,9,-0.6363636363636364,0.1375,8.88888888888889,0.275,3.665555555555556,8.88888888888889,22,80,1.9125,1,6.6375
49,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,23213.0,11,33,-0.5,0.12903225806451613,11.0,0.44868035190615835,4.579472140762464,11.0,153,341,2.372434017595308,0,7.668621700879766
50,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,23674.8,7,1,0.75,0.13793103448275862,9.666666666666666,0.39655172413793105,4.025287356321839,9.666666666666666,23,58,2.0,5,6.5344827586206895
51,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,24136.6,25,9,0.47058823529411764,0.24285714285714285,6.363636363636363,0.32142857142857145,2.674025974025974,6.363636363636363,45,140,2.1285714285714286,6,6.8428571428571425
52,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,24598.4,49,25,0.32432432432432434,0.08851674641148326,11.297297297297296,0.41985645933014354,4.686861502650976,11.297297297297296,351,836,2.3684210526315788,16,7.559808612440191
53,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,25060.2,22,43,-0.3230769230769231,0.09090909090909091,10.36231884057971,0.3384615384615385,4.2803121516165,10.36231884057971,242,715,2.1034965034965034,20,6.767832167832168
54,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,25522.0,25,34,-0.15254237288135594,0.09104938271604938,7.902439024390244,0.3117283950617284,3.285666967780789,7.902439024390244,202,648,2.044753086419753,18,6.6342592592592595
55,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,25983.8,7,24,-0.5483870967741935,0.10097719869706841,4.951612903225806,0.3811074918566775,2.1330881580329932,4.951612903225806,117,307,2.1596091205211727,1,7.019543973941368
56,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,26445.6,8,42,-0.68,0.09803921568627451,7.7272727272727275,0.40784313725490196,3.2540463458110516,7.7272727272727275,208,510,2.207843137254902,4,6.913725490196079
57,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,26907.4,6,31,-0.6756756756756757,0.21264367816091953,10.875,0.47126436781609193,4.538505747126437,10.875,82,174,2.4770114942528734,8,7.068965517241379
58,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,27369.2,16,40,-0.42857142857142855,0.07339449541284404,11.057971014492754,0.36435124508519,4.568928903831178,11.057971014492754,278,763,2.3001310615989516,8,7.068152031454784
59,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,27831.0,73,23,0.5208333333333334,0.25196850393700787,5.0131578947368425,0.31758530183727035,2.132297278629645,5.0131578947368425,121,381,2.0236220472440944,13,6.771653543307087
60,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,28292.8,23,65,-0.4772727272727273,0.17849898580121704,6.1625,0.25760649087221094,2.5680425963488847,6.1625,127,493,1.898580121703854,5,6.45841784989858
61,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,28754.6,35,22,0.22807017543859648,0.11632653061224489,11.395348837209303,0.24081632653061225,4.654466065495966,11.395348837209303,118,490,1.7346938775510203,5,6.336734693877551
62,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,29216.4,23,23,0.0,0.09001956947162426,8.516666666666667,0.37377690802348335,3.5561774298760604,8.516666666666667,191,511,2.1859099804305284,9,7.344422700587084
63,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,29678.2,77,22,0.5555555555555556,0.25255102040816324,5.36986301369863,0.3239795918367347,2.277537042214146,5.36986301369863,127,392,2.0433673469387754,15,6.829081632653061
64,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,30140.0,11,20,-0.2903225806451613,0.10299003322259136,10.379310344827585,0.30564784053156147,4.273983274143659,10.379310344827585,92,301,1.893687707641196,5,6.691029900332226
65,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,30601.8,6,8,-0.14285714285714285,0.1044776119402985,12.181818181818182,0.29850746268656714,4.9921302578019,12.181818181818182,40,134,2.126865671641791,0,6.865671641791045
66,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,31063.6,18,24,-0.14285714285714285,0.11475409836065574,15.25,0.3333333333333333,6.233333333333334,15.25,122,366,2.122950819672131,0,7.076502732240437
67,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,31525.4,31,20,0.21568627450980393,0.09323583180987204,9.767857142857142,0.33089579524680074,4.039501175241577,9.767857142857142,181,547,1.9908592321755028,6,6.9323583180987205
68,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,31987.2,10,36,-0.5652173913043478,0.026047565118912798,9.056410256410256,0.30804077010192527,3.7457804106048727,9.056410256410256,544,1766,1.9009060022650057,2,6.55039637599094
69,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,32449.0,49,36,0.15294117647058825,0.10967741935483871,9.337349397590362,0.3135483870967742,3.860359113874855,9.337349397590362,243,775,1.998709677419355,12,7.073548387096774
70,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,32910.8,64,28,0.391304347826087,0.11917098445595854,12.866666666666667,0.4326424870466321,5.31972366148532,12.866666666666667,334,772,2.256476683937824,0,7.299222797927461
71,https://insights.blackcoffer.com/human-rights-outlook/,33372.6,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
72,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,33834.4,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
73,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,34296.2,34,35,-0.014492753623188406,0.10014513788098693,5.741666666666666,0.34107402031930334,2.433096274794388,5.741666666666666,235,689,2.0638606676342524,6,7.262699564586357
74,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,34758.0,15,53,-0.5588235294117647,0.08982826948480846,8.31868131868132,0.4200792602377807,3.49550423156764,8.31868131868132,318,757,2.2100396301188905,5,6.904887714663144
75,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,35219.8,34,30,0.0625,0.1285140562248996,10.826086956521738,0.2891566265060241,4.446097433211105,10.826086956521738,144,498,1.9959839357429718,3,6.805220883534137
76,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,35681.6,44,15,0.4915254237288136,0.07195121951219512,13.666666666666666,0.3621951219512195,5.611544715447154,13.666666666666666,297,820,2.1817073170731707,1,7.147560975609756
77,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,36143.4,42,16,0.4482758620689655,0.1336405529953917,9.041666666666666,0.35944700460829493,3.760445468509985,9.041666666666666,156,434,2.140552995391705,5,7.126728110599078
78,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,36605.2,48,35,0.1566265060240964,0.162426614481409,7.0,0.34833659491193736,2.939334637964775,7.0,178,511,2.064579256360078,37,6.99412915851272
79,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,37067.0,27,24,0.058823529411764705,0.10874200426439233,12.675675675675675,0.3880597014925373,5.225494150867285,12.675675675675675,182,469,2.2174840085287846,12,7.115138592750533
80,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,37528.8,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
81,https://insights.blackcoffer.com/travel-and-tourism-outlook/,37990.6,3,4,-0.14285714285714285,0.1,7.0,0.37142857142857144,2.948571428571429,7.0,26,70,2.2,2,6.357142857142857
82,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,38452.4,49,32,0.20987654320987653,0.15083798882681565,8.523809523809524,0.29608938547486036,3.527959563713754,8.523809523809524,159,537,1.8789571694599627,13,6.700186219739292
83,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,38914.2,25,8,0.5151515151515151,0.11186440677966102,8.428571428571429,0.2983050847457627,3.490750605326877,8.428571428571429,88,295,1.9694915254237289,4,6.840677966101695
84,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,39376.0,57,27,0.35714285714285715,0.15469613259668508,10.86,0.3572744014732965,4.4869097605893185,10.86,194,543,2.134438305709024,4,7.268876611418048
85,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,39837.8,35,21,0.25,0.13691931540342298,10.763157894736842,0.24938875305623473,4.405018659117231,10.763157894736842,102,409,1.82640586797066,7,6.704156479217604
86,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,40299.6,0,1,-1.0,0.01098901098901099,18.2,0.42857142857142855,7.451428571428571,18.2,39,91,2.043956043956044,0,6.769230769230769
87,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,40761.4,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
88,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,41223.2,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
89,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,41685.0,25,30,-0.09090909090909091,0.21912350597609562,8.366666666666667,0.19123505976095617,3.4231606905710494,8.366666666666667,48,251,1.7649402390438247,42,6.091633466135458
90,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,42146.8,38,6,0.7272727272727273,0.08286252354048965,11.297872340425531,0.32015065913371,4.647209199823696,11.297872340425531,170,531,1.8983050847457628,1,6.883239171374765
91,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,42608.6,33,14,0.40425531914893614,0.1,9.038461538461538,0.33617021276595743,3.7498527004909983,9.038461538461538,158,470,2.097872340425532,0,7.361702127659575
92,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,43070.4,0,0,0.0,0.0,2.0,0.0,0.8,2.0,0,2,1.0,0,3.0
93,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,43532.2,21,17,0.10526315789473684,0.10734463276836158,10.411764705882353,0.3531073446327684,4.305948820206049,10.411764705882353,125,354,2.1186440677966103,8,7.008474576271187
94,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,43994.0,48,48,0.0,0.13540197461212977,10.27536231884058,0.2863187588152327,4.224672431062325,10.27536231884058,203,709,1.9478138222849084,6,6.741889985895628
95,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,44455.8,39,21,0.3,0.08185538881309687,12.01639344262295,0.373806275579809,4.9560798872811045,12.01639344262295,274,733,2.0736698499317874,10,7.070941336971351
96,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,44917.6,25,25,0.0,0.1466275659824047,31.0,0.20234604105571846,12.480938416422289,31.0,69,341,1.747800586510264,46,5.80058651026393
97,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,45379.4,67,39,0.2641509433962264,0.13070283600493218,12.287878787878787,0.3242909987669544,5.0448679146582975,12.287878787878787,263,811,1.9432799013563502,13,6.99383477188656
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,45841.2,54,33,0.2413793103448276,0.17901234567901234,6.311688311688312,0.2880658436213992,2.6399016621238847,6.311688311688312,140,486,2.016460905349794,7,6.267489711934156
99,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,46303.0,14,8,0.2727272727272727,0.13414634146341464,10.933333333333334,0.3902439024390244,4.529430894308944,10.933333333333334,64,164,2.3353658536585367,1,7.603658536585366
100,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,46764.8,92,46,0.3333333333333333,0.11917098445595854,13.159090909090908,0.32728842832469773,5.394551734966242,13.159090909090908,379,1158,1.9887737478411054,9,6.893782383419689
101,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,47226.6,65,34,0.31313131313131315,0.1746031746031746,9.0,0.26455026455026454,3.7058201058201057,9.0,150,567,1.9717813051146384,36,6.4109347442680775
102,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,47688.4,67,31,0.3673469387755102,0.12928759894459102,8.91764705882353,0.35092348284960423,3.7074282166692534,8.91764705882353,266,758,2.0817941952506596,14,6.846965699208443
103,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,48150.2,84,41,0.344,0.15188335358444716,10.973333333333333,0.38153098420413123,4.541945727014986,10.973333333333333,314,823,2.132442284325638,19,6.929526123936816
104,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,48612.0,41,20,0.3442622950819672,0.1373873873873874,9.061224489795919,0.38738738738738737,3.7794447508733224,9.061224489795919,172,444,2.18018018018018,9,6.925675675675675
105,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,49073.8,18,55,-0.5068493150684932,0.08990147783251232,12.6875,0.3830049261083744,5.22820197044335,12.6875,311,812,2.147783251231527,3,7.314039408866995
106,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,49535.6,25,16,0.21951219512195122,0.10904255319148937,11.393939393939394,0.36436170212765956,4.703320438426822,11.393939393939394,137,376,2.11968085106383,3,7.026595744680851
107,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,49997.4,86,44,0.3230769230769231,0.19667170953101362,10.836065573770492,0.3600605143721634,4.478450435257062,10.836065573770492,238,661,2.1754916792738275,8,7.049924357034795
108,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,50459.2,17,8,0.36,0.2,8.333333333333334,0.36,3.4773333333333336,8.333333333333334,45,125,2.096,4,7.192
109,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,50921.0,9,10,-0.05263157894736842,0.06761565836298933,10.807692307692308,0.35587188612099646,4.465425677525322,10.807692307692308,100,281,2.074733096085409,1,6.896797153024911
110,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,51382.8,63,24,0.4482758620689655,0.09275053304904052,19.142857142857142,0.2974413646055437,7.776119402985074,19.142857142857142,279,938,2.113006396588486,3,6.608742004264393
111,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,51844.6,32,85,-0.452991452991453,0.14028776978417265,11.746478873239436,0.3441247002398082,4.836241429391698,11.746478873239436,287,834,2.1258992805755397,0,7.117505995203837
112,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,52306.4,22,24,-0.043478260869565216,0.07692307692307693,10.135593220338983,0.40301003344481606,4.21544130151352,10.135593220338983,241,598,2.2073578595317724,8,6.9397993311036785
113,https://insights.blackcoffer.com/continued-demand-for-sustainability/,52768.2,20,26,-0.13043478260869565,0.12921348314606743,13.185185185185185,0.4157303370786517,5.440366208905535,13.185185185185185,148,356,2.24438202247191,1,7.679775280898877
